Municipios;Distritos;Secciones;Indicadores demográficos;Periodo;Total
28079 Madrid;2807910 Madrid distrito 10;2807910198 Madrid sección 10198;Porcentaje de población de 65 y más años;2022;26,7
28079 Madrid;2807910 Madrid distrito 10;2807910198 Madrid sección 10198;Población;2022;1.959
28079 Madrid;2807910 Madrid distrito 10;2807910198 Madrid sección 10198;Porcentaje de población española;2022;87,1
28079 Madrid;2807910 Madrid distrito 10;2807910199 Madrid sección 10199;Edad media de la población;2022;51,1
28079 Madrid;2807910 Madrid distrito 10;2807910199 Madrid sección 10199;Porcentaje de población menor de 18 años;2022;12,5
28079 Madrid;2807910 Madrid distrito 10;2807910199 Madrid sección 10199;Porcentaje de población de 65 y más años;2022;34,2
28079 Madrid;2807910 Madrid distrito 10;2807910199 Madrid sección 10199;Población;2022;1.581
28079 Madrid;2807910 Madrid distrito 10;2807910199 Madrid sección 10199;Porcentaje de población española;2022;87,9
28079 Madrid;2807910 Madrid distrito 10;2807910201 Madrid sección 10201;Edad media de la población;2022;49,6
28079 Madrid;2807910 Madrid distrito 10;2807910201 Madrid sección 10201;Porcentaje de población menor de 18 años;2022;12,5
28079 Madrid;2807910 Madrid distrito 10;2807910201 Madrid sección 10201;Porcentaje de población de 65 y más años;2022;31,3
28079 Madrid;2807910 Madrid distrito 10;2807910201 Madrid sección 10201;Población;2022;1.041
28079 Madrid;2807910 Madrid distrito 10;2807910201 Madrid sección 10201;Porcentaje de población española;2022;88,8
28079 Madrid;2807910 Madrid distrito 10;2807910202 Madrid sección 10202;Edad media de la población;2022;48,9
28079 Madrid;2807910 Madrid distrito 10;2807910202 Madrid sección 10202;Porcentaje de población menor de 18 años;2022;13,8
28079 Madrid;2807910 Madrid distrito 10;2807910202 Madrid sección 10202;Porcentaje de población de 65 y más años;2022;29,3
28079 Madrid;2807910 Madrid distrito 10;2807910202 Madrid sección 10202;Población;2022;775
28079 Madrid;2807910 Madrid distrito 10;2807910202 Madrid sección 10202;Porcentaje de población española;2022;90,6
28079 Madrid;2807910 Madrid distrito 10;2807910203 Madrid sección 10203;Edad media de la población;2022;49,8
28079 Madrid;2807910 Madrid distrito 10;2807910203 Madrid sección 10203;Porcentaje de población menor de 18 años;2022;12,1
28079 Madrid;2807910 Madrid distrito 10;2807910203 Madrid sección 10203;Porcentaje de población de 65 y más años;2022;33
28079 Madrid;2807910 Madrid distrito 10;2807910203 Madrid sección 10203;Población;2022;1.520
28079 Madrid;2807910 Madrid distrito 10;2807910203 Madrid sección 10203;Porcentaje de población española;2022;88,3
28079 Madrid;2807910 Madrid distrito 10;2807910204 Madrid sección 10204;Edad media de la población;2022;46,7
28079 Madrid;2807910 Madrid distrito 10;2807910204 Madrid sección 10204;Porcentaje de población menor de 18 años;2022;13,4
28079 Madrid;2807910 Madrid distrito 10;2807910204 Madrid sección 10204;Porcentaje de población de 65 y más años;2022;24,8
28079 Madrid;2807910 Madrid distrito 10;2807910204 Madrid sección 10204;Población;2022;927
28079 Madrid;2807910 Madrid distrito 10;2807910204 Madrid sección 10204;Porcentaje de población española;2022;81,6
28079 Madrid;2807910 Madrid distrito 10;2807910205 Madrid sección 10205;Edad media de la población;2022;50,8
28079 Madrid;2807910 Madrid distrito 10;2807910205 Madrid sección 10205;Porcentaje de población menor de 18 años;2022;10,2
28079 Madrid;2807910 Madrid distrito 10;2807910205 Madrid sección 10205;Porcentaje de población de 65 y más años;2022;34,1
28079 Madrid;2807910 Madrid distrito 10;2807910205 Madrid sección 10205;Población;2022;1.311
28079 Madrid;2807910 Madrid distrito 10;2807910205 Madrid sección 10205;Porcentaje de población española;2022;94,2
28079 Madrid;2807910 Madrid distrito 10;2807910206 Madrid sección 10206;Edad media de la población;2022;48,1
28079 Madrid;2807910 Madrid distrito 10;2807910206 Madrid sección 10206;Porcentaje de población menor de 18 años;2022;10,3
28079 Madrid;2807910 Madrid distrito 10;2807910206 Madrid sección 10206;Porcentaje de población de 65 y más años;2022;24,3
28079 Madrid;2807910 Madrid distrito 10;2807910206 Madrid sección 10206;Población;2022;1.255
28079 Madrid;2807910 Madrid distrito 10;2807910206 Madrid sección 10206;Porcentaje de población española;2022;89
28079 Madrid;2807910 Madrid distrito 10;2807910207 Madrid sección 10207;Edad media de la población;2022;52,7
28079 Madrid;2807910 Madrid distrito 10;2807910207 Madrid sección 10207;Porcentaje de población menor de 18 años;2022;10,5
28079 Madrid;2807910 Madrid distrito 10;2807910207 Madrid sección 10207;Porcentaje de población de 65 y más años;2022;36,7
28079 Madrid;2807910 Madrid distrito 10;2807910207 Madrid sección 10207;Población;2022;1.378
28079 Madrid;2807910 Madrid distrito 10;2807910207 Madrid sección 10207;Porcentaje de población española;2022;90,4
28079 Madrid;2807910 Madrid distrito 10;2807910209 Madrid sección 10209;Edad media de la población;2022;51,4
28079 Madrid;2807910 Madrid distrito 10;2807910209 Madrid sección 10209;Porcentaje de población menor de 18 años;2022;9,7
28079 Madrid;2807910 Madrid distrito 10;2807910209 Madrid sección 10209;Porcentaje de población de 65 y más años;2022;33,1
28079 Madrid;2807910 Madrid distrito 10;2807910209 Madrid sección 10209;Población;2022;1.199
28079 Madrid;2807910 Madrid distrito 10;2807910209 Madrid sección 10209;Porcentaje de población española;2022;87,5
28079 Madrid;2807910 Madrid distrito 10;2807910210 Madrid sección 10210;Edad media de la población;2022;48
28079 Madrid;2807910 Madrid distrito 10;2807910210 Madrid sección 10210;Porcentaje de población menor de 18 años;2022;13,8
28079 Madrid;2807910 Madrid distrito 10;2807910210 Madrid sección 10210;Porcentaje de población de 65 y más años;2022;29,3
28079 Madrid;2807910 Madrid distrito 10;2807910210 Madrid sección 10210;Población;2022;1.096
28079 Madrid;2807910 Madrid distrito 10;2807910210 Madrid sección 10210;Porcentaje de población española;2022;92,6
28079 Madrid;2807910 Madrid distrito 10;2807910211 Madrid sección 10211;Edad media de la población;2022;50,9
28079 Madrid;2807910 Madrid distrito 10;2807910211 Madrid sección 10211;Porcentaje de población menor de 18 años;2022;8,3
28079 Madrid;2807910 Madrid distrito 10;2807910211 Madrid sección 10211;Porcentaje de población de 65 y más años;2022;34,7
28079 Madrid;2807910 Madrid distrito 10;2807910211 Madrid sección 10211;Población;2022;1.023
28079 Madrid;2807910 Madrid distrito 10;2807910211 Madrid sección 10211;Porcentaje de población española;2022;89,7
28079 Madrid;2807910 Madrid distrito 10;2807910212 Madrid sección 10212;Edad media de la población;2022;51,3
28079 Madrid;2807910 Madrid distrito 10;2807910212 Madrid sección 10212;Porcentaje de población menor de 18 años;2022;10,4
28079 Madrid;2807910 Madrid distrito 10;2807910212 Madrid sección 10212;Porcentaje de población de 65 y más años;2022;37,2
28079 Madrid;2807910 Madrid distrito 10;2807910212 Madrid sección 10212;Población;2022;916
28079 Madrid;2807910 Madrid distrito 10;2807910212 Madrid sección 10212;Porcentaje de población española;2022;92,1
28079 Madrid;2807910 Madrid distrito 10;2807910213 Madrid sección 10213;Edad media de la población;2022;44,2
28079 Madrid;2807910 Madrid distrito 10;2807910213 Madrid sección 10213;Porcentaje de población menor de 18 años;2022;11,6
28079 Madrid;2807910 Madrid distrito 10;2807910213 Madrid sección 10213;Porcentaje de población de 65 y más años;2022;15,7
28079 Madrid;2807910 Madrid distrito 10;2807910213 Madrid sección 10213;Población;2022;2.260
28079 Madrid;2807910 Madrid distrito 10;2807910213 Madrid sección 10213;Porcentaje de población española;2022;95,8
28079 Madrid;2807910 Madrid distrito 10;2807910214 Madrid sección 10214;Edad media de la población;2022;46,6
28079 Madrid;2807910 Madrid distrito 10;2807910214 Madrid sección 10214;Porcentaje de población menor de 18 años;2022;7,8
28079 Madrid;2807910 Madrid distrito 10;2807910214 Madrid sección 10214;Porcentaje de población de 65 y más años;2022;16,7
28079 Madrid;2807910 Madrid distrito 10;2807910214 Madrid sección 10214;Población;2022;1.781
28079 Madrid;2807910 Madrid distrito 10;2807910214 Madrid sección 10214;Porcentaje de población española;2022;95,9
28079 Madrid;2807910 Madrid distrito 10;2807910215 Madrid sección 10215;Edad media de la población;2022;44,2
28079 Madrid;2807910 Madrid distrito 10;2807910215 Madrid sección 10215;Porcentaje de población menor de 18 años;2022;11,5
28079 Madrid;2807910 Madrid distrito 10;2807910215 Madrid sección 10215;Porcentaje de población de 65 y más años;2022;15,9
28079 Madrid;2807910 Madrid distrito 10;2807910215 Madrid sección 10215;Población;2022;1.450
28079 Madrid;2807910 Madrid distrito 10;2807910215 Madrid sección 10215;Porcentaje de población española;2022;92,7
28079 Madrid;2807910 Madrid distrito 10;2807910216 Madrid sección 10216;Edad media de la población;2022;38,6
28079 Madrid;2807910 Madrid distrito 10;2807910216 Madrid sección 10216;Porcentaje de población menor de 18 años;2022;23,4
28079 Madrid;2807910 Madrid distrito 10;2807910216 Madrid sección 10216;Porcentaje de población de 65 y más años;2022;9,2
28079 Madrid;2807910 Madrid distrito 10;2807910216 Madrid sección 10216;Población;2022;1.307
28079 Madrid;2807910 Madrid distrito 10;2807910216 Madrid sección 10216;Porcentaje de población española;2022;94,8
28079 Madrid;2807910 Madrid distrito 10;2807910217 Madrid sección 10217;Edad media de la población;2022;44,8
28079 Madrid;2807910 Madrid distrito 10;2807910217 Madrid sección 10217;Porcentaje de población menor de 18 años;2022;15,8
28079 Madrid;2807910 Madrid distrito 10;2807910217 Madrid sección 10217;Porcentaje de población de 65 y más años;2022;21,3
28079 Madrid;2807910 Madrid distrito 10;2807910217 Madrid sección 10217;Población;2022;989
28079 Madrid;2807910 Madrid distrito 10;2807910217 Madrid sección 10217;Porcentaje de población española;2022;86,2
28079 Madrid;2807910 Madrid distrito 10;2807910218 Madrid sección 10218;Edad media de la población;2022;41,9
28079 Madrid;2807910 Madrid distrito 10;2807910218 Madrid sección 10218;Porcentaje de población menor de 18 años;2022;16,2
28079 Madrid;2807910 Madrid distrito 10;2807910218 Madrid sección 10218;Porcentaje de población de 65 y más años;2022;13
28079 Madrid;2807910 Madrid distrito 10;2807910218 Madrid sección 10218;Población;2022;1.174
28079 Madrid;2807910 Madrid distrito 10;2807910218 Madrid sección 10218;Porcentaje de población española;2022;96,3
28079 Madrid;2807910 Madrid distrito 10;2807910219 Madrid sección 10219;Edad media de la población;2022;46,6
28079 Madrid;2807910 Madrid distrito 10;2807910219 Madrid sección 10219;Porcentaje de población menor de 18 años;2022;9,5
28079 Madrid;2807910 Madrid distrito 10;2807910219 Madrid sección 10219;Porcentaje de población de 65 y más años;2022;17
28079 Madrid;2807910 Madrid distrito 10;2807910219 Madrid sección 10219;Población;2022;1.368
28079 Madrid;2807910 Madrid distrito 10;2807910219 Madrid sección 10219;Porcentaje de población española;2022;94,6
28079 Madrid;2807910 Madrid distrito 10;2807910220 Madrid sección 10220;Edad media de la población;2022;35,3
28079 Madrid;2807910 Madrid distrito 10;2807910220 Madrid sección 10220;Porcentaje de población menor de 18 años;2022;22
28079 Madrid;2807910 Madrid distrito 10;2807910220 Madrid sección 10220;Porcentaje de población de 65 y más años;2022;5,7
28079 Madrid;2807910 Madrid distrito 10;2807910220 Madrid sección 10220;Población;2022;1.706
28079 Madrid;2807910 Madrid distrito 10;2807910220 Madrid sección 10220;Porcentaje de población española;2022;78,7
28079 Madrid;2807910 Madrid distrito 10;2807910221 Madrid sección 10221;Edad media de la población;2022;39,3
28079 Madrid;2807910 Madrid distrito 10;2807910221 Madrid sección 10221;Porcentaje de población menor de 18 años;2022;17,2
28079 Madrid;2807910 Madrid distrito 10;2807910221 Madrid sección 10221;Porcentaje de población de 65 y más años;2022;7,5
28079 Madrid;2807910 Madrid distrito 10;2807910221 Madrid sección 10221;Población;2022;1.363
28079 Madrid;2807910 Madrid distrito 10;2807910221 Madrid sección 10221;Porcentaje de población española;2022;92,7
28079 Madrid;2807910 Madrid distrito 10;2807910222 Madrid sección 10222;Edad media de la población;2022;34,9
28079 Madrid;2807910 Madrid distrito 10;2807910222 Madrid sección 10222;Porcentaje de población menor de 18 años;2022;30,2
28079 Madrid;2807910 Madrid distrito 10;2807910222 Madrid sección 10222;Porcentaje de población de 65 y más años;2022;5,9
28079 Madrid;2807910 Madrid distrito 10;2807910222 Madrid sección 10222;Población;2022;1.494
28079 Madrid;2807910 Madrid distrito 10;2807910222 Madrid sección 10222;Porcentaje de población española;2022;97
28079 Madrid;2807911 Madrid distrito 11;2807911001 Madrid sección 11001;Edad media de la población;2022;46
28079 Madrid;2807911 Madrid distrito 11;2807911001 Madrid sección 11001;Porcentaje de población menor de 18 años;2022;11,3
28079 Madrid;2807911 Madrid distrito 11;2807911001 Madrid sección 11001;Porcentaje de población de 65 y más años;2022;22,8
28079 Madrid;2807911 Madrid distrito 11;2807911001 Madrid sección 11001;Población;2022;1.196
28079 Madrid;2807911 Madrid distrito 11;2807911001 Madrid sección 11001;Porcentaje de población española;2022;77,5
28079 Madrid;2807911 Madrid distrito 11;2807911002 Madrid sección 11002;Edad media de la población;2022;50,2
28079 Madrid;2807911 Madrid distrito 11;2807911002 Madrid sección 11002;Porcentaje de población menor de 18 años;2022;10,1
28079 Madrid;2807911 Madrid distrito 11;2807911002 Madrid sección 11002;Porcentaje de población de 65 y más años;2022;29,9
28079 Madrid;2807911 Madrid distrito 11;2807911002 Madrid sección 11002;Población;2022;1.590
28079 Madrid;2807911 Madrid distrito 11;2807911002 Madrid sección 11002;Porcentaje de población española;2022;85,7
28079 Madrid;2807911 Madrid distrito 11;2807911003 Madrid sección 11003;Edad media de la población;2022;50,8
28079 Madrid;2807911 Madrid distrito 11;2807911003 Madrid sección 11003;Porcentaje de población menor de 18 años;2022;10,5
28079 Madrid;2807911 Madrid distrito 11;2807911003 Madrid sección 11003;Porcentaje de población de 65 y más años;2022;35,2
28079 Madrid;2807911 Madrid distrito 11;2807911003 Madrid sección 11003;Población;2022;1.684
28079 Madrid;2807911 Madrid distrito 11;2807911003 Madrid sección 11003;Porcentaje de población española;2022;90
28079 Madrid;2807911 Madrid distrito 11;2807911004 Madrid sección 11004;Edad media de la población;2022;49,6
28079 Madrid;2807911 Madrid distrito 11;2807911004 Madrid sección 11004;Porcentaje de población menor de 18 años;2022;10
28079 Madrid;2807911 Madrid distrito 11;2807911004 Madrid sección 11004;Porcentaje de población de 65 y más años;2022;32,3
28079 Madrid;2807911 Madrid distrito 11;2807911004 Madrid sección 11004;Población;2022;1.427
28079 Madrid;2807911 Madrid distrito 11;2807911004 Madrid sección 11004;Porcentaje de población española;2022;88,7
28079 Madrid;2807911 Madrid distrito 11;2807911005 Madrid sección 11005;Edad media de la población;2022;49,8
28079 Madrid;2807911 Madrid distrito 11;2807911005 Madrid sección 11005;Porcentaje de población menor de 18 años;2022;10,3
